67,13355
5,3597
18934,23251
161,23566
81,463
80,4541
631,14743
4228,5373
1323,20258
95,2630
1677,36868
502,2301
28,2345
91,17592
239,14538
200,1704
21782,49989
34,1894
210,1439
9866,2856
146,7342
212,692
89,34
53,7111
717,620
23949,19740
80,396
866,8066
89,5705
355,2176
290,11222
132,18300
20327,2971
770,584
824,2005
26998,2763
2019,9503
824,3458
107,1763
8066,9558
197,2797
210,9060
12032,134
1722,4328
5,578
56,579
34,5128
1470,12101
221,9977
80,7976
6220,7170
958,7746
10,8244
7489,580
1816,10671
10,14782
81,4839
72,6427
215,16491
25809,21721
386,1658
84,17432
274,3750
9544,764
219,2288
14317,6194
30155,230
79,8975
67,6240
1798,9375
168,319
129,230
5930,2945
202,3182
1182,7730
36,7321
221,391
10,9155
904,787
517,7692
15417,11554
2094,3585
6,6778
13487,7098
57,3839
459,565
11763,2116
4206,9654
21630,4941
34,5105
199,3950
107,7362
212,556
10,2162
49,3614
2934,12198
10,700
26029,881
17059,15513
904,4842
37,5892
170,192
20254,5236
10,4315
5010,6178
11586,493
13,3541
21092,2945
8,25518
5,10443
17,3712
377,3100
64,3902
80,2381
95,6367
2260,376
9095,1057
10466,192
274,3362
13,1719
151,21830
43,3100
83,3001
11442,21260
179,8362
307,698
199,19154
14285,1940
10,14600
64,4373
133,22566
18671,2112
34,208
84,4170
10,2800
195,3870
904,5435
5574,5047
64,1056
237,60
34,5906
21029,3199
182,3627
2029,881
197,5035
18934,13945
34,3872
25,5038
80,3148
6509,6217
141,50
311,21579
15722,1007
219,1552
46,20392
80,88
11,1946
904,7836
966,5586
7334,399
290,6862
8176,19638
4290,1513
1145,2226
5780,49
239,1670
9655,3332
3321,15452
73,12526
189,1029
5394,12101
56,5373
274,7921
36,2945
29123,1191
170,2116
63,15567
14492,756
29657,815
7422,6740
17152,1478
8720,498
20828,4006
1079,692
4144,3256
195,1178
14767,350
221,988
14774,7088
124,12376
192,4827
594,870
748,6693
46,6127
540,10142
107,8889
6446,8040
311,814
34,6136
219,351
309,1201
75,9248
196,1023
287,7970
95,556
3846,1934
133,4364
18365,3292
355,3834
170,6997
290,499
93,366
454,4595
49,7291
7372,1372
64,835
422,122
239,14714
34,6402
27018,2394
202,441
10141,8899
4239,8146
11169,17665
17,1552
25791,6661
239,14714
144,203
23628,13642
212,498
10653,441
73,8768
6730,134
225,4994
22929,12
4738,3278
5,9964
46,3148
202,1545
266,1222
10,6364
201,5358
331,4907
11,7055
56,428
28,6051
1555,2352
67,13432
146,7607
9528,82821
80,26
10,2400
11547,230
84,1248
10164,7879
11,6451
14765,10529
10,8411
22863,12376
129,4081
1434,1522
21092,20031
307,22021
287,1201
11534,8622
34,3332
1985,1544
219,8679
11534,2983
377,8209
1633,2339
110,9515
107,760
21054,5065
15722,4061
36,10305
37,3824
13,198
500,1785
12872,192
1,212
1182,13589
88,2148
24866,760
563,2154
3867,1493
25580,6551
170,6298
3,1517
18613,1270
11,3100
1179,5269
20782,1268
293,4736
83,7886
202,3068
89,7155
42,5452
9966,1809
10,1781
7709,3729
210,6228
75,10762
9608,7108
134,3855
1268,5652
19180,3083
5,6554
11,7055
79,3464
307,2218
27401,1934
285,8022
25798,10727
726,2763
179,1753
57,4006
225,1924
83,7644
903,769
175,8181
177,1897
153,431
331,1572
83,14304
20043,7544
107,3492
1810,9238
8,12000
88,1458
225,5423
3453,14867
95,1788
3325,192
711,5852
88,1999
25829,12395
24318,341
148,3597
12464,3379
13,569
4710,574
53,3175
10,354
574,815
120,624
502,540
56,5616
419,8217
12297,1201
1677,7633
3990,3057
134,1425
79,3269
1397,10837
377,9929
12297,1201
11763,9648
8770,6661
212,18493
3721,485
225,906
10,19509
34,8561
569,2349
118,8946
13548,288
57,3764
239,2171
18293,11628
12,2271
1221,10318
37,1159
3613,901
6278,14823
34,1998
24518,4386
23222,14094
588,1296
1252,12
14695,580
196,756
3358,2134
43,6051
420,290
904,458
112,542
225,4994
151,12087
43,4025
79,9826
310,583
88,1999
1011,8151
5472,18041
1003,6064
157,2956
20782,3362
107,2179
22055,28715
13,3663
563,2792
428,360
1498,9778
1722,8788
29525,20833
21092,2929
197,28037
107,6080
107,5035
425,1987
34,3679
1114,9693
151,7143
126,9377
95,556
210,5035
2711,10063
148,332
202,340
2994,8374
96,1787
64,467
172,583
553,95818
211,759
11,6453
182,893
11,1946
15,4209
151,25064
170,569
28,1558
15744,792
37,2108
157,1764
2262,624
223,6876
37,7736
18217,6058
34,754
24522,5163
10,5785
10295,21047
34,6163
27778,5419
6962,629
7060,22907
192,5852
223,5221
282,6258
11235,9667
219,1551
17105,18312
464,341
36,3782
201,467
34,5927
1323,49
24651,7205
13,15
34,416
148,16334
195,1763
415,5037
17715,137
11674,20887
64,2315
500,590
11,1946
11,898
170,15
11400,2402
1431,5906
107,815
83,8259
10,93
2666,2059
377,16048
23,1268
110,675
5365,12474
2658,14055
6380,7677
148,16334
4,16061
1659,15229
377,17547
10,8386
18198,8874
20514,620
25959,4093
107,2179
107,11596
34,3343
170,414
51,3458
4839,8788
34,3132
502,2645
201,675
5047,2763
10,2998
28,579
107,4061
170,3376
26753,2219
6784,24750
83,4136
36,11746
287,1650
4340,2042
9363,3161
3,14415
673,955
14418,2483
726,2763
17,2257
309,639
251,4277
236,3602
34,416
225,4144
58,7328
83,6388
84,610
20068,85
91,13134
19267,22021
193,1216
726,2763
78,3109
5496,2766
563,322
10494,12505
373,3839
19534,11450
22562,1204
225,10529
558,230
13246,22537
8704,1056
6509,6952
29756,2445
12742,13758
78,2630
36,2945
75,6641
19174,53261
80,6157
25,5715
7237,7555
884,11977
353,1258
126,3200
274,18687
457,7715
19,8245
162,237
8851,946
27627,10422
3879,5749
57,221
274,325
25829,3505
141,199
309,5845
502,2349
17761,4177
8860,9693
304,691
4806,3579
803,639
202,1545
6408,12
67,7920
6730,7126
1250,5581
1003,5245
7062,25936
34,213
75,3680
2886,2234
161,33204
37,540
96,3161
3986,1175
346,1199
141,2621
6803,2186
134,8608
9808,5704
37,188
50,32383
8878,4561
88,5366
37,6120
373,6553
20185,5382
18449,6314
563,1825
14413,4093
18613,838
955,13945
18236,10422
25833,788
34,6265
6730,9949
46,67193
9694,198
513,39
3595,15675
5,11105
80,5309
355,3964
21,7747
254,1472
3702,610
211,5941
10076,393
34,5927
196,556
3,3296
22522,1176
531,29788
11,3902
141,815
147,5065
1886,506
28,5616
11,2900
18613,6178
89,224
64,9863
502,873
307,646
46,4051
904,3470
107,569
80,2766
14335,10362
588,16920
10,1193
202,3068
277,10429
7778,19521
89,1087
11,23440
11763,5648
181,7330
726,2763
27,21923
180,10464
129,1268
196,569
8483,26595
2862,909
417,11539
106,788
157,815
9877,13264
3413,2043
4865,9273
274,2691
17759,3929
424,9124
2048,87
161,64693
6463,1201
80,3418
1985,7328
386,5236
212,1418
13009,8899
145,21816
18520,1719
107,3764
386,3581
64,19683
1198,803
28,109
2606,2700
13878,8608
12201,2056
2019,5163
193,8594
75,1227
482,1117
13720,1184
239,273
386,3940
11,7335
3,2485
12484,16615
151,583
179,4757
27,8618
715,898
9378,12712
12,524
553,1268
168,343
5,892
26203,5624
377,8209
5,15690
500,381
175,1295
180,7205
95,192
1063,6217
2145,1513
6333,540
84,2288
1,6163
26338,6073
3358,982
50,1047
67,6182
212,14681
202,813
161,9648
319,7544
84,28833
12297,988
107,4876
3805,8245
578,1070
97,1980
1309,18074
70,18878
34,3890
271,4196
299,11425
311,21579
13856,3379
824,3541
27435,702
170,988
202,3626
34,6228
2326,2029
785,11153
10062,2140
18,609
9219,12773
90,3405
133,192
189,8004
11,7633
105,11111
202,340
12602,1730
199,2176
219,1719
57,1268
10,4778
237,1565
20804,121
199,410
556,5041
1270,4992
9455,1730
170,15
75,6088
7401,2116
90,462
5089,10270
25803,19703
84,1472
35,1296
365,9680
83,13192
83,11102
67,5123
1268,1775
307,20947
3,14281
25811,1246
21092,1152
239,3619
57,2555
10,3195
46,17575
6588,13171
5971,1761
2117,799
6836,8009
563,5756
107,2179
35,24223
170,2116
49,14767
6982,6908
1913,8618
88,3194
24907,415
195,8674
904,5288
199,5597
182,366
118,9954
563,6120
89,5705
20533,5551
2776,9988
11836,1176
726,2763
37,4302
107,7954
124,13688
351,633
2666,883
386,5551
83,948
500,19509
8391,10318
43,5933
331,3753
201,3541
13,7584
34,288
49,1429
64,14505
311,5970
28,6051
56,3325
188,2763
5468,6661
3428,31661
1,2986
225,3175
89,1087
18370,636
50,1551
12297,11219
10,5396
80,2998
804,2945
1434,15908
181,940
305,9403
60,102
11284,6845
67,2489
502,2066
28,3656
737,4771
47,1201
67,5290
151,8828
884,4463
419,10328
34,5927
1109,2162
29456,144
2617,4485
2220,12481
107,5201
193,1993
37,1785
211,9053
144,19662
28,3721
197,1421
9938,12335
37,1979
84,603
11389,1772
195,5145
197,14014
196,1268
88,10666
12297,4348
502,1979
12376,5088
67,6682
502,11061
80,4302
10,11499
28057,1048
382,21332
8,14158
607,12807
3509,3458
55,3823
969,8038
10,2162
144,19662
10,3443
25828,569
16137,17915
78,675
64,467
7700,3100
904,9715
346,10904
5084,2112
56,721
1150,2763
195,21132
10,396
8107,18959
80,188
83,3976
241,4209
2989,18012
10,1785
6,17
3876,2945
13758,122
3,89
48,6288
11763,7879
331,14037
202,713
63,8828
185,1344
2751,6503
170,5205
593,3395
6177,5088
10168,5088
220,9884
9759,20575
170,506
107,815
27064,448
23378,1105
11501,1565
11763,1513
162,237
84,7328
7724,18389
386,12662
1762,4112
107,1289
856,8568
5,5075
193,760
8379,438
311,6491
83,4076
75,10989
502,5135
75,18597
966,3918
1,1746
3907,1835
10,13729
311,1452
7627,10662
7397,641
20884,5412
112,1954
50,6491
79,154
11763,2759
193,5344
73,35
5666,1794
5,11973
10,4592
10,1785
219,1504
726,2763
67,12832
21054,247
4186,4990
1,4508
197,847
3194,7471
7057,225
174,2807
70,20601
903,3627
966,39688
14049,10328
502,6120
595,2158
512,1268
25578,11111
3447,8115
555,2416
189,2477
4820,498
5667,7677
10,3881
1150,2763
50,1545
79,9496
6,198
24631,5263
10,590
9854,1522
5,14002
225,7788
294,569
147,5041
34,10843
11,5976
203,10253
34,1804
1442,12272
39,6997
5093,6139
26323,31661
615,7974
89,2356
240,22011
12766,6674
34,209
144,17592
15919,5230
112,85
37,188
89,2024
563,13641
12399,4539
73,3698
22502,17451
170,15
438,29387
78,192
84,1472
83,8655
8277,11921
12244,32298
7592,1291
146,1479
83,7056
274,351
157,2904
991,7328
83,8026
10,700
671,3870
271,1184
179,5946
3615,7371
201,573
54,8489
8827,2116
134,221
274,1613
664,2945
67,21132
106,5968
147,247
4290,760
179,2654
267,1393
1323,1345
6,2904
8272,5251
277,6151
170,4987
824,2120
37,1299
107,1504
25,1765
199,4990
4583,1833
18664,21611
904,5366
18100,6844
266,26913
1598,2116
239,14538
5146,4028
202,3531
170,1238
17114,21047
22113,749
9528,6427
63,7170
331,3148
309,5828
3458,988
34,6163
170,15
201,819
3138,871
3321,27779
14957,1291
7491,5968
2361,8026
25862,15248
672,5785
5,20929
386,7281
80,1159
331,831
5356,946
46,188
170,580
1734,4987
34,886
23627,2912
2751,7857
37,20202
56,7702
1121,2862
50,6367
23,4555
3327,3805
5211,29222
179,1936
824,26186
95,1418
10,3148
5286,6453
27933,21633
197,4157
5476,880
287,16433
1064,5749
34,3022
5249,1504
7864,624
63,15878
6971,2483
170,1201
5667,1199
502,19509
2243,9787
193,6147
421,2327
6980,9792
37,322
7,3045
75,7921
34,416
12438,6742
8,588
1520,6421
1145,8380
6844,12315
277,9924
79,3687
5,7708
1717,7185
151,37102
787,754
20535,4348
72,14275
331,1175
274,12832
141,3663
80,873
1798,10740
156,542
4550,18032
482,498
267,2908
927,2862
11534,6691
107,815
9930,8661
219,180
4710,574
386,2900
202,3013
882,3333
277,17763
13,4006
28,20925
21802,4718
277,5671
305,9190
170,663
95,2421
866,10371
156,4635
181,4388
17018,11596
34,221
20782,1715
96,140
3081,9124
225,16413
331,4868
2475,1201
14209,1246
73,1658
25793,2318
10,6278
21092,20031
112,1954
134,1993
84,221
217,393
10561,1574
274,584
66,7880
84,3646
10121,2855
4747,2116
26897,1428
502,3195
26046,646
196,646
10,9506
193,7473
157,10713
34,1071
438,17527
12602,2327
25796,3085
502,11588
223,7882
11805,48458
1,3141
266,790
12654,3561
34,5534
220,756
274,4198
1843,12662
185,8374
10331,2856
239,14538
67,677
351,9652
147,988
5,10307
182,4754
4141,10201
170,498
242,6952
91,23057
7422,6740
106,1029
225,10215
12297,6046
29867,954
114,6729
2114,18190
1985,3292
157,988
13,1418
502,2645
10121,10514
201,95841
19326,10379
75,2353
1289,10231
202,1602
331,3148
17673,1504
1549,85
73,9977
46,7829
880,1574
11763,2116
80,5892
141,6087
1264,10904
17433,134
5940,24641
11321,1558
11,6453
1,8961
107,1007
225,31
185,1965
27672,14559
60,330
12991,17848
89,3292
23551,499
5866,14038
151,6453
563,5892
457,2378
5000,16678
215,4737
73,5420
18135,134
83,1198
11996,186
459,4102
17929,639
25994,26267
83,12732
5088,6691
84,85
202,603
461,9515
189,5505
365,203
75,351
92,8803
47,499
958,247
78,9354
107,2116
67,21132
239,296
599,2856
129,982
2243,13866
21054,569
1793,60
51,3950
2989,1201
13,341
72,11077
1,9715
126,8536
37,93
25828,176
22491,264
17,18
10,4454
23378,1105
2869,7904
95,3338
64,230
1694,10662
138,2899
37,333
19349,1657
28,12186
7219,17639
502,4302
13,988
170,5304
9982,14109
13,198
5229,6862
34,1698
398,3764
5667,7302
6730,2342
3508,7715
168,17432
20,6322
10,1159
8371,26810
4725,6314
1250,5581
6096,4122
10195,9069
107,1407
8,830
73,10830
80,1781
11,1201
502,1514
80,1845
75,19143
34,10505
377,4015
2592,3508
11763,1946
9332,6383
34,3872
1,8980
25813,2117
11113,17011
274,441
25809,6288
10755,9124
83,13812
11,7857
18790,9432
179,6372
500,8396
19298,1650
56,3325
7651,2059
80,26
1973,2005
196,1201
323,982
83,4863
274,4677
12297,3256
7422,2621
602,922
3501,2945
84,4807
95,192
4196,5474
440,16154
10601,19966
10,2960
239,3619
25,5038
311,1209
15399,9439
2049,18589
23,11812
50,4635
83,6940
199,5163
34,5995
28,6051
515,6332
7801,1246
23746,264
10846,10251
454,7098
3989,3666
6106,415
196,5258
4879,23600
11035,2058
78,7836
274,2116
225,5145
1003,1705
14293,6102
553,1719
146,5906
20514,11415
258,8042
34,671
83,9323
4834,6170
351,7746
80,11146
212,34
3548,176
10,8233
465,10810
1,8650
5047,2763
377,618
1028,9722
107,6141
46,1781
1,6577
3434,2294
107,1091
25526,1105
34,3679
10,5823
7687,2934
17906,18295
107,1201
739,4868
17137,1788
223,4760
89,1715
386,13064
105,6844
196,624
157,815
1434,5105
25809,95841
16311,8964
220,3936
34,416
6,1513
58,14872
309,3028
3327,7108
5488,18981
2569,8038
34,11155
3333,639
19,7838
10,2284
563,6157
274,11673
10,4454
43,1040
70,3158
95,556
26897,7101
239,3619
9432,2018
14954,804
88,3194
34,5976
1,8980
8,10291
5,8220
274,2752
515,2514
18398,122
4583,12376
377,1766
225,898
225,815
2676,5075
3226,3199
193,3338
11501,10067
2810,4177
151,12060
20535,3667
15423,1708
107,13198
83,6699
107,522
16178,3546
1,19091
3,9506
657,11810
386,7735
110,6120
211,759
21431,9668
860,603
11533,76
4806,1865
11,7633
502,5135
34,799
148,7867
2413,698
238,6553
126,2214
43,17290
42,5291
34,10983
75,10443
377,618
67,4124
118,8738
37,2108
10,93
11893,6391
20073,39
29220,8749
3,1825
8475,12484
24500,4987
3673,2821
37,452
817,639
377,5918
5,1413
21092,860
17357,34
34,4124
2129,792
151,1933
64,3417
6463,288
43,11397
5047,2763
710,3170
25793,4134
170,50
134,12512
34,3040
3417,4876
39,4572
10675,3071
48,14411
219,121
5047,2763
955,13748
34,6265
20626,391
225,573
5666,639
78,592
153,3446
500,2309
95,1933
8850,24641
57,2970
19930,393
1921,2856
6792,14650
12,4580
27348,6734
151,10457
2581,13726
11926,17523
225,1329
106,1628
80,4276
89,7155
112,4868
23972,988
83,4545
147,663
14324,2179
225,4373
274,4485
26978,1705
170,569
3806,12580
11,15156
23620,9875
17,441
16497,39
9470,624
3321,5145
161,22156
416,4414
4254,1809
189,3266
19,6067
609,4742
219,4213
75,7715
28,2605
824,1946
12497,4144
11,1657
80,626
10,3031
123,372
5807,5105
181,2566
677,5163
13856,1719
161,9909
11533,14586
2426,6551
43,6453
884,9027
904,10284
11,1657
11,21112
10064,242
18,1357
459,822
95,940
155,21250
39,7330
11763,6327
311,6491
201,4060
7166,4177
34,3307
1,772
46,452
80,5135
373,1458
195,343
9912,21849
39,60
16508,3718
27103,8640
64,906
569,512
59,393
11763,22537
10,5038
3228,2058
56,12484
25829,3505
10538,16305
170,815
10,241
381,17291
10,12088
13524,1522
11,12101
79,17396
34,6517
12832,698
169,7471
290,2043
20699,3543
18188,391
726,2763
10,3529
6653,1268
138,5662
197,33708
48,390
34,5128
8,3395
170,4987
6333,19509
157,1418
24,5277
118,8946
34,416
3741,21816
71,607
18734,13133
56,2005
80,7319
23974,1622
107,729
237,371
8,3395
10,322
148,24676
83,14304
48,11373
904,22796
351,9652
277,1652
588,6301
14830,17044
192,15817
178,2893
34,5537
904,29387
134,247
170,34
10,354
50,1023
147,760
365,1443
2756,6451
197,28037
884,881
1002,9003
186,1673
355,10215
2692,629
34,671
223,854
107,1204
35,391
124,14168
202,4157
88,17
95,2630
4299,6238
10,700
12,4580
1323,499
884,2835
11,498
739,13801
66,7880
440,5993
75,1745
129,1268
129,85
105,18490
12975,4793
28828,4592
3,14660
9436,639
83,6473
34,6215
5,1730
10,2349
6,3873
34,3679
96,2871
148,5439
168,11897
72,1923
193,462
309,785
212,1201
26635,11846
10,700
25828,247
11,16666
195,14618
239,2171
95,14368
502,2349
46,88
3447,4007
18927,53261
307,2477
148,1731
465,2890
53,1986
193,462
8,4328
25793,1700
1477,8821
64,14505
6420,5212
11400,10602
21346,733
95,556
195,9316
457,9288
924,10900
34,1586
202,1545
33,565
502,1514
11533,12131
170,4987
904,2580
1,3517
8569,4984
582,6857
1487,1584
373,408
193,639
12832,2839
10,13290
1181,11752
18613,2983
34,6240
553,1719
2186,4177
239,14538
904,11973
195,1991
673,668
904,11452
4393,10262
10,8411
5,2912
6220,9312
81,9985
331,2766
34,3411
157,5424
25526,1105
14208,1201
20912,3551
232,8261
1006,2893
183,8551
43,8327
904,7235
193,3604
11763,556
381,1086
199,3998
107,2721
500,2301
34,1804
556,131
36,127
1151,448
112,9712
1726,1522
18264,5546
3280,1189
3046,11486
170,569
73,12470
11763,22384
124,95834
502,4510
78,552
107,8055
220,756
126,2082
201,3410
10,354
10931,6226
662,2043
170,10353
419,980
83,9689
377,15582
1,13082
141,4504
107,5391
650,2893
22928,5136
156,10605
3605,12802
982,5729
9528,82821
176,18312
146,13080
2948,2005
2775,6330
195,6920
277,210
193,4793
175,7828
146,787
28400,6087
64,898
12602,2116
11,4438
34,208
7208,822
170,3873
201,7
2067,1514
95,4134
36,144
16829,23600
4153,7449
386,12179
75,7708
24,5091
84,126
170,230
6,122
24,460
201,4060
373,22494
23828,4700
824,3458
9873,11796
239,14714
34,3057
196,2525
10765,230
50,3951
17037,216
274,11673
11,19820
151,12060
1021,6527
10,1826
145,1794
1985,21547
2706,4072
197,643
9471,7485
5847,23600
373,3187
398,3725
156,317
6333,5892
13227,13749
46,7644
813,2405
8602,26519
10637,10
202,4157
502,1810
25811,7541
107,11662
4806,17639
95,1933
37,5436
509,1073
201,1191
36,2945
175,1295
83,2966
1973,402
11,1650
20514,10199
720,1513
21334,4388
169,6617
340,3953
3,3148
11,12173
5978,1063
7611,186
10922,9668
209,6480
37,93
274,3325
193,10462
1177,8562
274,325
17309,4302
3702,16108
106,6654
17935,16951
18087,4555
3,93
11389,8768
170,3604
83,13474
141,7342
96,7677
25,5038
66,320
11,8327
95,236
440,922
223,2919
14412,6913
10,5539
133,2905
10,5396
309,8684
502,14782
1,19091
904,5569
2540,12773
20327,580
5688,25936
10,1785
195,18687
112,4742
588,6301
14074,8505
224,22384
80,3641
500,3195
6594,4177
274,4094
202,5054
5872,4633
563,7662
4848,4482
6725,2477
110,1426
136,683
563,8813
422,1551
11400,12395
26648,1527
34,1804
34,3549
89,1087
365,1809
351,6355
305,7064
161,463
34,3679
8,629
1006,2893
189,19548
123,372
958,2116
1379,8414
10,19778
170,438
5,10837
14456,1954
46,1348
726,2763
4668,85
1611,7412
1092,4839
34,3585
21782,9194
25833,4177
63,3780
11751,11398
2763,8151
20339,2345
340,4736
13,3541
112,4326
958,2929
28058,7082
13063,5624
131,12689
64,3249
13913,7702
54,3395
28350,729
239,272
18246,6738
34,3698
73,12526
18422,4856
26100,27390
37,1845
904,2701
13487,17415
12619,18981
1,12220
161,59945
43,4025
1985,1719
15407,915
53,7111
11040,2856
95,230
500,700
17331,9124
8770,1657
33,646
6730,18486
71,8590
2397,2005
157,1719
223,7882
502,8244
25796,4177
955,11452
3,3148
7800,1558
17357,1513
26124,2402
130,11061
6,122
83,8695
4828,3085
494,4876
195,11549
201,247
904,441
28,20925
112,7967
3974,25565
107,4774
331,4793
8038,2970
95,10404
9322,216
28,8760
195,2566
182,983
66,29078
4634,7355
271,4941
18759,50
2930,1152
310,1136
9943,538
199,4990
146,6567
107,4001
95,860
219,18099
95,1070
8221,2024
118,8524
225,3417
181,831
27,6443
18520,1657
1533,1482
158,4555
112,1063
5,2528
9975,12662
14960,579
2873,2800
37,1159
19830,9934
20351,646
1,5344
112,573
80,19740
502,93
11533,10390
569,241
5047,2763
148,7867
37,5102
658,6750
95,860
319,8781
309,624
34,137
6243,591
1,6463
70,14586
24848,12505
136,677
6498,8561
7103,9826
10,11499
24204,6009
373,22494
151,1751
2456,10560
80,2301
212,1441
331,855
12585,776
214,3661
151,5419
22677,1513
1521,5178
107,3667
5217,11769
107,1204
175,15563
67,1833
67,434
129,3362
2165,9273
34,10379
274,16045
20716,27892
80,6120
274,3266
500,2381
25791,3192
236,1972
1633,4111
225,5070
569,5436
202,4842
147,815
884,4124
181,8706
83,948
364,4028
43,233
6888,5474
3449,646
106,15
4511,8201
12486,8448
193,760
212,815
156,1513
70,20071
351,7318
175,6105
351,12905
865,3806
78,988
189,8066
1982,463
398,1187
457,2912
739,831
7422,4032
11533,1777
10597,11368
4089,8232
210,3362
1,5015
8114,10993
215,10602
417,22604
197,6860
2273,8874
18613,1584
6033,30563
15276,17513
1311,899
182,1513
193,8061
84,508
11763,1522
78,6419
84,4383
170,230
53,20226
141,176
12,2949
201,26810
10,5823
10240,8151
7839,822
53,1685
112,499
107,1185
582,5105
10,3441
713,12099
16640,6072
107,11846
52,8780
170,1544
377,1199
148,5485
824,3541
13929,10345
311,4498
420,24641
307,698
80,2349
220,13317
1403,3363
355,1552
6,988
225,871
80,2279
147,21608
331,341
309,247
5,4326
3333,214
279,137
64,12
88,1458
1017,1136
2948,60
10,1159
112,1063
60,588
25,1785
195,8115
11534,9432
195,6394
182,4017
10,174
704,6111
19376,10142
7593,1329
72,5851
25,1193
12849,3256
210,3161
19040,167
254,3733
24889,1759
10,2309
201,467
75,2668
34,1890
3303,15946
170,1184
67,4437
10,16444
138,5662
78,556
56,578
502,5892
11,6453
34,6248
9870,20170
212,14355
6271,1393
28,22627
120,2945
417,1300
220,13317
3670,804
25809,4177
602,1513
170,23891
196,12126
266,7636
83,13474
110,8190
500,10152
650,2893
212,3712
11,12503
365,4307
311,3371
23388,13264
91,4485
1151,8303
219,12572
25803,5290
25121,12413
34,387
79,5996
189,4023
20272,4328
365,803
80,1159
225,76
117,1660
500,2886
11,7633
22986,9103
602,3492
95,414
78,1947
193,158
131,6315
71,2263
107,7328
11501,814
6730,26924
78,198
126,1809
196,1268
80,590
197,11486
182,4754
34,6136
12297,13295
95,34
7292,12662
138,7418
57,4072
199,3153
48,4907
11763,4177
67,6092
14775,15156
195,9839
824,2120
107,1122
34,1801
185,5534
309,11153
225,4485
39,1268
107,2179
377,3921
75,8223
47,982
10,1845
1063,6217
307,4523
3327,1443
202,4368
34,1890
107,1867
10,2592
34,3807
73,11418
11858,1556
83,6751
7737,3855
64,4092
28,35
12857,4326
84,639
170,988
52,9038
277,1075
112,1619
193,523
212,90
1151,1556
502,8244
16038,9875
83,8490
607,1734
129,1472
37,7967
83,14660
78,5955
78,14598
170,569
195,11794
147,4742
133,230
7,10989
120,1472
10607,2353
3,4302
28,1383
904,5039
4228,6064
12297,573
7255,19023
20535,6129
274,4203
668,1650
107,5035
274,3085
80,1260
212,760
80,7829
146,1609
11533,975
7725,508
53,6072
64,14505
10,6120
5,90
3327,247
739,8774
157,982
6,5238
133,3214
502,908
34,5927
1109,354
34,10585
12,1971
73,29084
25809,3098
43,6609
223,5650
75,3065
169,13171
14728,5439
107,639
28813,3656
182,2627
18934,3964
34,1890
8,2058
12805,7328
28,6567
729,3660
34,216
151,17547
219,2904
323,7553
147,6362
382,5551
903,2316
170,50
21753,7838
186,1960
64,7596
18,11489
540,2714
14072,2695
21334,414
4906,393
26150,13064
141,6087
563,1514
1003,458
713,14281
83,1911
484,7942
112,663
84,1268
277,7447
12,2020
67,3521
20514,12484
89,3084
17906,3379
107,747
34,3744
185,867
193,3338
81,22156
83,4375
6730,27019
83,7950
168,216
73,22907
84,3789
215,3023
84,10035
80,3824
5634,815
11674,5419
189,1029
3709,13171
12459,2158
1003,3496
42,11810
225,2996
515,4383
5047,2763
180,28061
887,2318
9736,1558
70,22314
21,22
211,13302
182,5292
500,2591
9772,1007
201,909
1985,3597
225,1766
118,8738
80,3419
1901,8009
80,2162
124,7921
124,8622
88,10735
398,3950
21490,760
398,2421
67,5578
34,3022
2196,11921
502,333
3327,13258
2961,7867
56,6804
37,3419
9412,320
11,898
274,17017
11134,1425
50,7107
274,2691
25793,415
179,5358
8697,284
91,3998
1,6870
75,11808
141,3663
258,2798
13,15
151,8956
11533,6151
170,639
72,12280
189,1029
157,6215
377,8209
161,8622
80,2349
1291,6844
22291,349
515,3363
331,33767
112,3195
72,1552
19901,1769
35,359
331,14918
34,3411
34,1339
46,6335
80,5309
185,6305
785,1946
3326,1556
209,6953
4610,29314
80,19509
26285,698
8,17665
70,20065
8085,6641
80,3824
10,879
809,1329
127,5474
34,1804
46,7829
181,5861
43,6609
277,210
18316,8505
1,441
9635,4839
8221,1667
34,6170
11534,1924
79,16655
4134,1558
266,11539
25,2800
95,341
10,7976
83,4136
75,4171
240,22011
201,18690
202,340
57,176
80,1785
3412,1489
582,1921
602,2627
1003,3464
310,1464
25796,94358
10121,7544
26,11489
20692,9558
7900,4307
3304,2234
107,3357
34,6056
95,4323
773,4482
57,3764
146,1357
3,4410
6730,30563
34,242
12,973
179,1936
12,524
201,95841
71,5225
884,1483
9616,3679
1,8004
84,4061
107,1407
7487,1403
502,3881
2890,498
202,3182
309,639
112,700
112,4001
179,1283
331,663
39,7330
8061,24786
78,1201
2047,11505
726,2763
373,9496
5,264
1003,3496
8021,1034
180,5551
37,3882
106,1425
157,230
84,2116
312,3877
353,5941
574,6419
177,1897
2868,3725
34,3606
2019,1496
88,1458
37,1299
106,247
26598,7241
5,2177
11501,10302
880,10623
83,4166
1011,22627
34,6468
181,284
209,7869
1,1426
202,1859
30144,4222
22423,2116
75,14014
28,4386
18634,4196
147,102
58,6427
500,5135
75,426
904,787
274,1472
237,2374
824,6298
6109,23566
277,760
216,392
212,8786
18266,9069
133,49
63,4937
148,747
382,6102
144,2071
170,210
83,4545
238,17
64,3902
80,2381
112,804
46,873
2260,8661
22057,1730
1748,905
13725,218
25985,6845
1268,23059
305,8187
25,5135
52,9038
459,565
13517,13589
48,3458
398,5552
157,988
